PERMNO,date,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
91611,20201027,81.44900,84.51000,82.39000,82.32000,82.45000,83.12000
91611,20201028,90.21000,97.93000,93.31000,93.20000,93.32000,92.33000
91611,20201029,86.75000,92.88000,87.46000,87.44000,87.47000,91.15000
91611,20201030,81.70540,88.10190,87.04500,87.02000,87.07000,86.83750
91611,20201102,87.20000,90.88000,88.89000,88.87000,88.95000,89.00000
91611,20201103,85.00000,90.72000,87.24000,87.22000,87.24000,89.52000
91611,20201104,77.77000,83.54000,79.78000,79.75000,79.78000,82.26000
91611,20201105,82.01000,88.65500,86.90000,86.86000,86.90000,82.31000
91611,20201106,86.34000,90.73000,88.27000,88.20000,88.27000,88.75000
91611,20201109,86.04500,95.72000,86.11000,86.09000,86.27000,95.72000
91611,20201110,79.78000,86.00000,80.75000,80.63000,80.75000,83.50000
91611,20201111,82.00000,85.50000,84.20000,84.13000,84.26000,82.04000
91611,20201112,80.70000,85.00000,81.40000,81.32000,81.40000,84.79000
91611,20201113,79.76000,82.98000,79.95000,79.94000,79.99000,82.29000
91611,20201116,79.05000,82.25000,80.21000,80.19000,80.26000,80.80000
91611,20201117,79.27200,81.78000,81.48000,81.33000,81.48000,80.15000
91611,20201118,80.34000,83.82000,81.99000,81.95000,81.99000,82.27000
91611,20201119,81.45000,85.77000,84.06000,84.03000,84.07000,81.46000
91611,20201120,83.37000,86.42180,84.69000,84.65000,84.69000,85.25000
91611,20201123,84.12400,87.35000,86.92000,86.90000,86.91000,85.75000
91611,20201124,86.30880,91.50000,90.41000,90.31000,90.42000,89.51000
91611,20201125,89.51000,93.00000,92.45000,92.45000,92.49000,89.84000
91611,20201127,93.68000,97.57990,94.70000,94.64000,94.70000,95.00000
91611,20201130,90.60000,98.45970,93.43000,93.26000,93.43000,96.87000
91611,20201201,90.06000,93.40000,91.06000,91.00000,91.04000,90.87500
91611,20201202,87.26000,91.46400,90.49000,90.49000,90.60000,89.92000
91611,20201203,88.51000,92.73000,88.92000,88.83000,88.89000,90.99000
91611,20201204,88.47000,91.56000,89.26000,89.24000,89.26000,89.95000
91611,20201207,88.21000,90.85000,88.75000,88.74000,88.76000,89.95000
91611,20201208,88.70000,90.39000,89.89000,89.81000,89.89000,88.74000
91611,20201209,85.22000,91.34000,86.22000,86.15000,86.20000,91.21000
91611,20201210,85.61000,87.74000,86.54000,86.51000,86.54000,85.90000
91611,20201211,85.39640,87.92000,86.37000,86.36000,86.45000,85.66000
91611,20201214,86.20000,88.25000,86.59000,86.50000,86.60000,87.24500
91611,20201215,84.77000,91.30000,91.26000,91.15000,91.27000,85.50000
91611,20201216,89.36000,93.18000,91.77000,91.65000,91.75000,91.27000
91611,20201217,91.01000,93.39000,92.32000,92.26000,92.33000,92.95000
91611,20201218,92.32000,95.49000,93.59000,93.48000,93.60000,93.34000
91611,20201221,91.84150,96.52970,96.41000,96.39000,96.50000,92.40000
91611,20201222,98.00000,106.04000,105.16000,105.22000,105.23000,98.22000
91611,20201223,101.34000,109.09000,101.83000,101.79000,101.83000,107.37000
91611,20201224,99.69040,103.29000,102.40000,102.39000,102.40000,101.83000
91611,20201228,100.54000,108.53000,101.19000,101.20000,101.23000,104.86000
91611,20201229,95.27000,101.73000,96.98000,96.98000,96.99000,101.41000
91611,20201230,97.99000,101.65000,100.34000,100.30000,100.37000,98.24000
91611,20201231,98.80000,101.00500,98.92000,98.92000,99.00000,100.27000
